,lat,lon,ano,mes,pnt
13924,-6.740631489359108,325.0,2014,5,-6.740631489359108;325.0
13925,-6.740631489359108,325.0,2014,6,-6.740631489359108;325.0
13926,-6.740631489359108,325.0,2014,7,-6.740631489359108;325.0
13927,-6.740631489359108,325.0,2014,8,-6.740631489359108;325.0
13928,-6.740631489359108,325.0,2014,9,-6.740631489359108;325.0
13929,-6.740631489359108,325.0,2014,10,-6.740631489359108;325.0
13930,-6.740631489359108,325.0,2014,11,-6.740631489359108;325.0
13931,-6.740631489359108,325.0,2014,12,-6.740631489359108;325.0
13932,-6.740631489359108,325.0,2015,1,-6.740631489359108;325.0
13933,-6.740631489359108,325.0,2015,2,-6.740631489359108;325.0
13934,-6.740631489359108,325.0,2015,3,-6.740631489359108;325.0
13935,-6.740631489359108,325.0,2015,4,-6.740631489359108;325.0
13936,-6.740631489359108,325.0,2015,5,-6.740631489359108;325.0
13937,-6.740631489359108,325.0,2015,6,-6.740631489359108;325.0
13938,-6.740631489359108,325.0,2015,7,-6.740631489359108;325.0
13939,-6.740631489359108,325.0,2015,8,-6.740631489359108;325.0
13940,-6.740631489359108,325.0,2015,9,-6.740631489359108;325.0
13941,-6.740631489359108,325.0,2015,10,-6.740631489359108;325.0
13942,-6.740631489359108,325.0,2015,11,-6.740631489359108;325.0
13943,-6.740631489359108,325.0,2015,12,-6.740631489359108;325.0
13944,-6.740631489359108,325.0,2016,1,-6.740631489359108;325.0
13945,-6.740631489359108,325.0,2016,2,-6.740631489359108;325.0
13946,-6.740631489359108,325.0,2016,3,-6.740631489359108;325.0
13947,-6.740631489359108,325.0,2016,4,-6.740631489359108;325.0
13948,-6.740631489359108,325.0,2016,5,-6.740631489359108;325.0
13949,-6.740631489359108,325.0,2016,6,-6.740631489359108;325.0
13950,-6.740631489359108,325.0,2016,7,-6.740631489359108;325.0
13951,-6.740631489359108,325.0,2016,8,-6.740631489359108;325.0
13952,-6.740631489359108,325.0,2016,9,-6.740631489359108;325.0
13953,-6.740631489359108,325.0,2016,10,-6.740631489359108;325.0
13954,-6.740631489359108,325.0,2016,11,-6.740631489359108;325.0
13955,-6.740631489359108,325.0,2016,12,-6.740631489359108;325.0
13956,-6.740631489359108,325.0,2017,1,-6.740631489359108;325.0
13957,-6.740631489359108,325.0,2017,2,-6.740631489359108;325.0
13958,-6.740631489359108,325.0,2017,3,-6.740631489359108;325.0
13959,-6.740631489359108,325.0,2017,4,-6.740631489359108;325.0
13960,-6.740631489359108,325.0,2017,5,-6.740631489359108;325.0
13961,-6.740631489359108,325.0,2017,6,-6.740631489359108;325.0
13962,-6.740631489359108,325.0,2017,7,-6.740631489359108;325.0
13963,-6.740631489359108,325.0,2017,8,-6.740631489359108;325.0
13964,-6.740631489359108,325.0,2017,9,-6.740631489359108;325.0
13965,-6.740631489359108,325.0,2017,10,-6.740631489359108;325.0
13966,-6.740631489359108,325.0,2017,11,-6.740631489359108;325.0
13967,-6.740631489359108,325.0,2017,12,-6.740631489359108;325.0
13968,-6.740631489359108,325.0,2018,1,-6.740631489359108;325.0
13969,-6.740631489359108,325.0,2018,2,-6.740631489359108;325.0
13970,-6.740631489359108,325.0,2018,3,-6.740631489359108;325.0
13971,-6.740631489359108,325.0,2018,4,-6.740631489359108;325.0
13972,-6.740631489359108,325.0,2018,5,-6.740631489359108;325.0
13973,-6.740631489359108,325.0,2018,6,-6.740631489359108;325.0
13974,-6.740631489359108,325.0,2018,7,-6.740631489359108;325.0
13975,-6.740631489359108,325.0,2018,8,-6.740631489359108;325.0
13976,-6.740631489359108,325.0,2018,9,-6.740631489359108;325.0
13977,-6.740631489359108,325.0,2018,10,-6.740631489359108;325.0
13978,-6.740631489359108,325.0,2018,11,-6.740631489359108;325.0
13979,-6.740631489359108,325.0,2018,12,-6.740631489359108;325.0
13980,-6.740631489359108,325.0,2019,1,-6.740631489359108;325.0
13981,-6.740631489359108,325.0,2019,2,-6.740631489359108;325.0
13982,-6.740631489359108,325.0,2019,3,-6.740631489359108;325.0
13983,-6.740631489359108,325.0,2019,4,-6.740631489359108;325.0
13984,-6.740631489359108,325.0,2019,5,-6.740631489359108;325.0
13985,-6.740631489359108,325.0,2019,6,-6.740631489359108;325.0
13986,-6.740631489359108,325.0,2019,7,-6.740631489359108;325.0
13987,-6.740631489359108,325.0,2019,8,-6.740631489359108;325.0
13988,-6.740631489359108,325.0,2019,9,-6.740631489359108;325.0
13989,-6.740631489359108,325.0,2019,10,-6.740631489359108;325.0
13990,-6.740631489359108,325.0,2019,11,-6.740631489359108;325.0
13991,-6.740631489359108,325.0,2019,12,-6.740631489359108;325.0
13992,-6.740631489359108,325.0,2020,1,-6.740631489359108;325.0
13993,-6.740631489359108,325.0,2020,2,-6.740631489359108;325.0
13994,-6.740631489359108,325.0,2020,3,-6.740631489359108;325.0
13995,-6.740631489359108,325.0,2020,4,-6.740631489359108;325.0
13996,-6.740631489359108,325.0,2020,5,-6.740631489359108;325.0
13997,-6.740631489359108,325.0,2020,6,-6.740631489359108;325.0
13998,-6.740631489359108,325.0,2020,7,-6.740631489359108;325.0
13999,-6.740631489359108,325.0,2020,8,-6.740631489359108;325.0
14000,-6.740631489359108,325.0,2020,9,-6.740631489359108;325.0
14001,-6.740631489359108,325.0,2020,10,-6.740631489359108;325.0
14002,-6.740631489359108,325.0,2020,11,-6.740631489359108;325.0
14003,-6.740631489359108,325.0,2020,12,-6.740631489359108;325.0
14004,-6.740631489359108,325.0,2021,1,-6.740631489359108;325.0
14005,-6.740631489359108,325.0,2021,2,-6.740631489359108;325.0
14006,-6.740631489359108,325.0,2021,3,-6.740631489359108;325.0
14007,-6.740631489359108,325.0,2021,4,-6.740631489359108;325.0
14008,-6.740631489359108,325.0,2021,5,-6.740631489359108;325.0
14009,-6.740631489359108,325.0,2021,6,-6.740631489359108;325.0
14010,-6.740631489359108,325.0,2021,7,-6.740631489359108;325.0
14011,-6.740631489359108,325.0,2021,8,-6.740631489359108;325.0
14012,-6.740631489359108,325.0,2021,9,-6.740631489359108;325.0
14013,-6.740631489359108,325.0,2021,10,-6.740631489359108;325.0
14014,-6.740631489359108,325.0,2021,11,-6.740631489359108;325.0
14015,-6.740631489359108,325.0,2021,12,-6.740631489359108;325.0
14016,-6.740631489359108,325.0,2022,1,-6.740631489359108;325.0
14017,-6.740631489359108,325.0,2022,2,-6.740631489359108;325.0
14018,-6.740631489359108,325.0,2022,3,-6.740631489359108;325.0
14019,-6.740631489359108,325.0,2022,4,-6.740631489359108;325.0
14020,-6.740631489359108,325.0,2022,5,-6.740631489359108;325.0
14021,-6.740631489359108,325.0,2022,6,-6.740631489359108;325.0
14022,-6.740631489359108,325.0,2022,7,-6.740631489359108;325.0
14023,-6.740631489359108,325.0,2022,8,-6.740631489359108;325.0
14024,-6.740631489359108,325.0,2022,9,-6.740631489359108;325.0
14025,-6.740631489359108,325.0,2022,10,-6.740631489359108;325.0
14026,-6.740631489359108,325.0,2022,11,-6.740631489359108;325.0
14027,-6.740631489359108,325.0,2022,12,-6.740631489359108;325.0
14028,-6.740631489359108,325.0,2023,1,-6.740631489359108;325.0
14029,-6.740631489359108,325.0,2023,2,-6.740631489359108;325.0
14030,-6.740631489359108,325.0,2023,3,-6.740631489359108;325.0
14031,-6.740631489359108,325.0,2023,4,-6.740631489359108;325.0
14032,-6.740631489359108,325.0,2023,5,-6.740631489359108;325.0
14033,-6.740631489359108,325.0,2023,6,-6.740631489359108;325.0
14034,-6.740631489359108,325.0,2023,7,-6.740631489359108;325.0
14035,-6.740631489359108,325.0,2023,8,-6.740631489359108;325.0
14036,-6.740631489359108,325.0,2023,9,-6.740631489359108;325.0
14037,-6.740631489359108,325.0,2023,10,-6.740631489359108;325.0
14038,-6.740631489359108,325.0,2023,11,-6.740631489359108;325.0
14039,-6.740631489359108,325.0,2023,12,-6.740631489359108;325.0
14040,-6.740631489359108,325.5,1994,1,-6.740631489359108;325.5
14041,-6.740631489359108,325.5,1994,2,-6.740631489359108;325.5
14042,-6.740631489359108,325.5,1994,3,-6.740631489359108;325.5
14043,-6.740631489359108,325.5,1994,4,-6.740631489359108;325.5
14044,-6.740631489359108,325.5,1994,5,-6.740631489359108;325.5
14045,-6.740631489359108,325.5,1994,6,-6.740631489359108;325.5
14046,-6.740631489359108,325.5,1994,7,-6.740631489359108;325.5
14047,-6.740631489359108,325.5,1994,8,-6.740631489359108;325.5
14048,-6.740631489359108,325.5,1994,9,-6.740631489359108;325.5
14049,-6.740631489359108,325.5,1994,10,-6.740631489359108;325.5
14050,-6.740631489359108,325.5,1994,11,-6.740631489359108;325.5
14051,-6.740631489359108,325.5,1994,12,-6.740631489359108;325.5
14052,-6.740631489359108,325.5,1995,1,-6.740631489359108;325.5
14053,-6.740631489359108,325.5,1995,2,-6.740631489359108;325.5
14054,-6.740631489359108,325.5,1995,3,-6.740631489359108;325.5
14055,-6.740631489359108,325.5,1995,4,-6.740631489359108;325.5
14056,-6.740631489359108,325.5,1995,5,-6.740631489359108;325.5
14057,-6.740631489359108,325.5,1995,6,-6.740631489359108;325.5
14058,-6.740631489359108,325.5,1995,7,-6.740631489359108;325.5
14059,-6.740631489359108,325.5,1995,8,-6.740631489359108;325.5
14060,-6.740631489359108,325.5,1995,9,-6.740631489359108;325.5
14061,-6.740631489359108,325.5,1995,10,-6.740631489359108;325.5
14062,-6.740631489359108,325.5,1995,11,-6.740631489359108;325.5
14063,-6.740631489359108,325.5,1995,12,-6.740631489359108;325.5
14064,-6.740631489359108,325.5,1996,1,-6.740631489359108;325.5
14065,-6.740631489359108,325.5,1996,2,-6.740631489359108;325.5
14066,-6.740631489359108,325.5,1996,3,-6.740631489359108;325.5
14067,-6.740631489359108,325.5,1996,4,-6.740631489359108;325.5
14068,-6.740631489359108,325.5,1996,5,-6.740631489359108;325.5
14069,-6.740631489359108,325.5,1996,6,-6.740631489359108;325.5
14070,-6.740631489359108,325.5,1996,7,-6.740631489359108;325.5
14071,-6.740631489359108,325.5,1996,8,-6.740631489359108;325.5
14072,-6.740631489359108,325.5,1996,9,-6.740631489359108;325.5
14073,-6.740631489359108,325.5,1996,10,-6.740631489359108;325.5
14074,-6.740631489359108,325.5,1996,11,-6.740631489359108;325.5
14075,-6.740631489359108,325.5,1996,12,-6.740631489359108;325.5
14076,-6.740631489359108,325.5,1997,1,-6.740631489359108;325.5
14077,-6.740631489359108,325.5,1997,2,-6.740631489359108;325.5
14078,-6.740631489359108,325.5,1997,3,-6.740631489359108;325.5
14079,-6.740631489359108,325.5,1997,4,-6.740631489359108;325.5
14080,-6.740631489359108,325.5,1997,5,-6.740631489359108;325.5
14081,-6.740631489359108,325.5,1997,6,-6.740631489359108;325.5
14082,-6.740631489359108,325.5,1997,7,-6.740631489359108;325.5
14083,-6.740631489359108,325.5,1997,8,-6.740631489359108;325.5
14084,-6.740631489359108,325.5,1997,9,-6.740631489359108;325.5
14085,-6.740631489359108,325.5,1997,10,-6.740631489359108;325.5
14086,-6.740631489359108,325.5,1997,11,-6.740631489359108;325.5
14087,-6.740631489359108,325.5,1997,12,-6.740631489359108;325.5
14088,-6.740631489359108,325.5,1998,1,-6.740631489359108;325.5
14089,-6.740631489359108,325.5,1998,2,-6.740631489359108;325.5
14090,-6.740631489359108,325.5,1998,3,-6.740631489359108;325.5
14091,-6.740631489359108,325.5,1998,4,-6.740631489359108;325.5
14092,-6.740631489359108,325.5,1998,5,-6.740631489359108;325.5
14093,-6.740631489359108,325.5,1998,6,-6.740631489359108;325.5
14094,-6.740631489359108,325.5,1998,7,-6.740631489359108;325.5
14095,-6.740631489359108,325.5,1998,8,-6.740631489359108;325.5
14096,-6.740631489359108,325.5,1998,9,-6.740631489359108;325.5
14097,-6.740631489359108,325.5,1998,10,-6.740631489359108;325.5
14098,-6.740631489359108,325.5,1998,11,-6.740631489359108;325.5
14099,-6.740631489359108,325.5,1998,12,-6.740631489359108;325.5
14100,-6.740631489359108,325.5,1999,1,-6.740631489359108;325.5
14101,-6.740631489359108,325.5,1999,2,-6.740631489359108;325.5
14102,-6.740631489359108,325.5,1999,3,-6.740631489359108;325.5
14103,-6.740631489359108,325.5,1999,4,-6.740631489359108;325.5
14104,-6.740631489359108,325.5,1999,5,-6.740631489359108;325.5
14105,-6.740631489359108,325.5,1999,6,-6.740631489359108;325.5
14106,-6.740631489359108,325.5,1999,7,-6.740631489359108;325.5
14107,-6.740631489359108,325.5,1999,8,-6.740631489359108;325.5
14108,-6.740631489359108,325.5,1999,9,-6.740631489359108;325.5
14109,-6.740631489359108,325.5,1999,10,-6.740631489359108;325.5
14110,-6.740631489359108,325.5,1999,11,-6.740631489359108;325.5
14111,-6.740631489359108,325.5,1999,12,-6.740631489359108;325.5
14112,-6.740631489359108,325.5,2000,1,-6.740631489359108;325.5
14113,-6.740631489359108,325.5,2000,2,-6.740631489359108;325.5
14114,-6.740631489359108,325.5,2000,3,-6.740631489359108;325.5
14115,-6.740631489359108,325.5,2000,4,-6.740631489359108;325.5
14116,-6.740631489359108,325.5,2000,5,-6.740631489359108;325.5
14117,-6.740631489359108,325.5,2000,6,-6.740631489359108;325.5
14118,-6.740631489359108,325.5,2000,7,-6.740631489359108;325.5
14119,-6.740631489359108,325.5,2000,8,-6.740631489359108;325.5
14120,-6.740631489359108,325.5,2000,9,-6.740631489359108;325.5
14121,-6.740631489359108,325.5,2000,10,-6.740631489359108;325.5
14122,-6.740631489359108,325.5,2000,11,-6.740631489359108;325.5
14123,-6.740631489359108,325.5,2000,12,-6.740631489359108;325.5
14124,-6.740631489359108,325.5,2001,1,-6.740631489359108;325.5
14125,-6.740631489359108,325.5,2001,2,-6.740631489359108;325.5
14126,-6.740631489359108,325.5,2001,3,-6.740631489359108;325.5
14127,-6.740631489359108,325.5,2001,4,-6.740631489359108;325.5
14128,-6.740631489359108,325.5,2001,5,-6.740631489359108;325.5
14129,-6.740631489359108,325.5,2001,6,-6.740631489359108;325.5
14130,-6.740631489359108,325.5,2001,7,-6.740631489359108;325.5
14131,-6.740631489359108,325.5,2001,8,-6.740631489359108;325.5
14132,-6.740631489359108,325.5,2001,9,-6.740631489359108;325.5
14133,-6.740631489359108,325.5,2001,10,-6.740631489359108;325.5
14134,-6.740631489359108,325.5,2001,11,-6.740631489359108;325.5
14135,-6.740631489359108,325.5,2001,12,-6.740631489359108;325.5
14136,-6.740631489359108,325.5,2002,1,-6.740631489359108;325.5
14137,-6.740631489359108,325.5,2002,2,-6.740631489359108;325.5
14138,-6.740631489359108,325.5,2002,3,-6.740631489359108;325.5
14139,-6.740631489359108,325.5,2002,4,-6.740631489359108;325.5
14140,-6.740631489359108,325.5,2002,5,-6.740631489359108;325.5
14141,-6.740631489359108,325.5,2002,6,-6.740631489359108;325.5
14142,-6.740631489359108,325.5,2002,7,-6.740631489359108;325.5
14143,-6.740631489359108,325.5,2002,8,-6.740631489359108;325.5
14144,-6.740631489359108,325.5,2002,9,-6.740631489359108;325.5
14145,-6.740631489359108,325.5,2002,10,-6.740631489359108;325.5
14146,-6.740631489359108,325.5,2002,11,-6.740631489359108;325.5
14147,-6.740631489359108,325.5,2002,12,-6.740631489359108;325.5
14148,-6.740631489359108,325.5,2003,1,-6.740631489359108;325.5
14149,-6.740631489359108,325.5,2003,2,-6.740631489359108;325.5
14150,-6.740631489359108,325.5,2003,3,-6.740631489359108;325.5
14151,-6.740631489359108,325.5,2003,4,-6.740631489359108;325.5
14152,-6.740631489359108,325.5,2003,5,-6.740631489359108;325.5
14153,-6.740631489359108,325.5,2003,6,-6.740631489359108;325.5
14154,-6.740631489359108,325.5,2003,7,-6.740631489359108;325.5
14155,-6.740631489359108,325.5,2003,8,-6.740631489359108;325.5
14156,-6.740631489359108,325.5,2003,9,-6.740631489359108;325.5
14157,-6.740631489359108,325.5,2003,10,-6.740631489359108;325.5
14158,-6.740631489359108,325.5,2003,11,-6.740631489359108;325.5
14159,-6.740631489359108,325.5,2003,12,-6.740631489359108;325.5
14160,-6.740631489359108,325.5,2004,1,-6.740631489359108;325.5
14161,-6.740631489359108,325.5,2004,2,-6.740631489359108;325.5
14162,-6.740631489359108,325.5,2004,3,-6.740631489359108;325.5
14163,-6.740631489359108,325.5,2004,4,-6.740631489359108;325.5
14164,-6.740631489359108,325.5,2004,5,-6.740631489359108;325.5
14165,-6.740631489359108,325.5,2004,6,-6.740631489359108;325.5
14166,-6.740631489359108,325.5,2004,7,-6.740631489359108;325.5
14167,-6.740631489359108,325.5,2004,8,-6.740631489359108;325.5
14168,-6.740631489359108,325.5,2004,9,-6.740631489359108;325.5
14169,-6.740631489359108,325.5,2004,10,-6.740631489359108;325.5
14170,-6.740631489359108,325.5,2004,11,-6.740631489359108;325.5
14171,-6.740631489359108,325.5,2004,12,-6.740631489359108;325.5
14172,-6.740631489359108,325.5,2005,1,-6.740631489359108;325.5
14173,-6.740631489359108,325.5,2005,2,-6.740631489359108;325.5
14174,-6.740631489359108,325.5,2005,3,-6.740631489359108;325.5
14175,-6.740631489359108,325.5,2005,4,-6.740631489359108;325.5
14176,-6.740631489359108,325.5,2005,5,-6.740631489359108;325.5
14177,-6.740631489359108,325.5,2005,6,-6.740631489359108;325.5
14178,-6.740631489359108,325.5,2005,7,-6.740631489359108;325.5
14179,-6.740631489359108,325.5,2005,8,-6.740631489359108;325.5
14180,-6.740631489359108,325.5,2005,9,-6.740631489359108;325.5
14181,-6.740631489359108,325.5,2005,10,-6.740631489359108;325.5
14182,-6.740631489359108,325.5,2005,11,-6.740631489359108;325.5
14183,-6.740631489359108,325.5,2005,12,-6.740631489359108;325.5
14184,-6.740631489359108,325.5,2006,1,-6.740631489359108;325.5
14185,-6.740631489359108,325.5,2006,2,-6.740631489359108;325.5
14186,-6.740631489359108,325.5,2006,3,-6.740631489359108;325.5
14187,-6.740631489359108,325.5,2006,4,-6.740631489359108;325.5
14188,-6.740631489359108,325.5,2006,5,-6.740631489359108;325.5
14189,-6.740631489359108,325.5,2006,6,-6.740631489359108;325.5
14190,-6.740631489359108,325.5,2006,7,-6.740631489359108;325.5
14191,-6.740631489359108,325.5,2006,8,-6.740631489359108;325.5
14192,-6.740631489359108,325.5,2006,9,-6.740631489359108;325.5
14193,-6.740631489359108,325.5,2006,10,-6.740631489359108;325.5
14194,-6.740631489359108,325.5,2006,11,-6.740631489359108;325.5
14195,-6.740631489359108,325.5,2006,12,-6.740631489359108;325.5
14196,-6.740631489359108,325.5,2007,1,-6.740631489359108;325.5
14197,-6.740631489359108,325.5,2007,2,-6.740631489359108;325.5
14198,-6.740631489359108,325.5,2007,3,-6.740631489359108;325.5
14199,-6.740631489359108,325.5,2007,4,-6.740631489359108;325.5
14200,-6.740631489359108,325.5,2007,5,-6.740631489359108;325.5
14201,-6.740631489359108,325.5,2007,6,-6.740631489359108;325.5
14202,-6.740631489359108,325.5,2007,7,-6.740631489359108;325.5
14203,-6.740631489359108,325.5,2007,8,-6.740631489359108;325.5
14204,-6.740631489359108,325.5,2007,9,-6.740631489359108;325.5
14205,-6.740631489359108,325.5,2007,10,-6.740631489359108;325.5
14206,-6.740631489359108,325.5,2007,11,-6.740631489359108;325.5
14207,-6.740631489359108,325.5,2007,12,-6.740631489359108;325.5
14208,-6.740631489359108,325.5,2008,1,-6.740631489359108;325.5
14209,-6.740631489359108,325.5,2008,2,-6.740631489359108;325.5
14210,-6.740631489359108,325.5,2008,3,-6.740631489359108;325.5
14211,-6.740631489359108,325.5,2008,4,-6.740631489359108;325.5
14212,-6.740631489359108,325.5,2008,5,-6.740631489359108;325.5
14213,-6.740631489359108,325.5,2008,6,-6.740631489359108;325.5
14214,-6.740631489359108,325.5,2008,7,-6.740631489359108;325.5
14215,-6.740631489359108,325.5,2008,8,-6.740631489359108;325.5
14216,-6.740631489359108,325.5,2008,9,-6.740631489359108;325.5
14217,-6.740631489359108,325.5,2008,10,-6.740631489359108;325.5
14218,-6.740631489359108,325.5,2008,11,-6.740631489359108;325.5
14219,-6.740631489359108,325.5,2008,12,-6.740631489359108;325.5
14220,-6.740631489359108,325.5,2009,1,-6.740631489359108;325.5
14221,-6.740631489359108,325.5,2009,2,-6.740631489359108;325.5
14222,-6.740631489359108,325.5,2009,3,-6.740631489359108;325.5
14223,-6.740631489359108,325.5,2009,4,-6.740631489359108;325.5
14224,-6.740631489359108,325.5,2009,5,-6.740631489359108;325.5
14225,-6.740631489359108,325.5,2009,6,-6.740631489359108;325.5
14226,-6.740631489359108,325.5,2009,7,-6.740631489359108;325.5
14227,-6.740631489359108,325.5,2009,8,-6.740631489359108;325.5
14228,-6.740631489359108,325.5,2009,9,-6.740631489359108;325.5
14229,-6.740631489359108,325.5,2009,10,-6.740631489359108;325.5
14230,-6.740631489359108,325.5,2009,11,-6.740631489359108;325.5
14231,-6.740631489359108,325.5,2009,12,-6.740631489359108;325.5
14232,-6.740631489359108,325.5,2010,1,-6.740631489359108;325.5
14233,-6.740631489359108,325.5,2010,2,-6.740631489359108;325.5
14234,-6.740631489359108,325.5,2010,3,-6.740631489359108;325.5
14235,-6.740631489359108,325.5,2010,4,-6.740631489359108;325.5
14236,-6.740631489359108,325.5,2010,5,-6.740631489359108;325.5
14237,-6.740631489359108,325.5,2010,6,-6.740631489359108;325.5
14238,-6.740631489359108,325.5,2010,7,-6.740631489359108;325.5
14239,-6.740631489359108,325.5,2010,8,-6.740631489359108;325.5
14240,-6.740631489359108,325.5,2010,9,-6.740631489359108;325.5
14241,-6.740631489359108,325.5,2010,10,-6.740631489359108;325.5
14242,-6.740631489359108,325.5,2010,11,-6.740631489359108;325.5
14243,-6.740631489359108,325.5,2010,12,-6.740631489359108;325.5
14244,-6.740631489359108,325.5,2011,1,-6.740631489359108;325.5
14245,-6.740631489359108,325.5,2011,2,-6.740631489359108;325.5
14246,-6.740631489359108,325.5,2011,3,-6.740631489359108;325.5
14247,-6.740631489359108,325.5,2011,4,-6.740631489359108;325.5
14248,-6.740631489359108,325.5,2011,5,-6.740631489359108;325.5
14249,-6.740631489359108,325.5,2011,6,-6.740631489359108;325.5
14250,-6.740631489359108,325.5,2011,7,-6.740631489359108;325.5
14251,-6.740631489359108,325.5,2011,8,-6.740631489359108;325.5
14252,-6.740631489359108,325.5,2011,9,-6.740631489359108;325.5
14253,-6.740631489359108,325.5,2011,10,-6.740631489359108;325.5
14254,-6.740631489359108,325.5,2011,11,-6.740631489359108;325.5
14255,-6.740631489359108,325.5,2011,12,-6.740631489359108;325.5
14256,-6.740631489359108,325.5,2012,1,-6.740631489359108;325.5
14257,-6.740631489359108,325.5,2012,2,-6.740631489359108;325.5
14258,-6.740631489359108,325.5,2012,3,-6.740631489359108;325.5
14259,-6.740631489359108,325.5,2012,4,-6.740631489359108;325.5
14260,-6.740631489359108,325.5,2012,5,-6.740631489359108;325.5
14261,-6.740631489359108,325.5,2012,6,-6.740631489359108;325.5
14262,-6.740631489359108,325.5,2012,7,-6.740631489359108;325.5
14263,-6.740631489359108,325.5,2012,8,-6.740631489359108;325.5
14264,-6.740631489359108,325.5,2012,9,-6.740631489359108;325.5
14265,-6.740631489359108,325.5,2012,10,-6.740631489359108;325.5
14266,-6.740631489359108,325.5,2012,11,-6.740631489359108;325.5
14267,-6.740631489359108,325.5,2012,12,-6.740631489359108;325.5
14268,-6.740631489359108,325.5,2013,1,-6.740631489359108;325.5
14269,-6.740631489359108,325.5,2013,2,-6.740631489359108;325.5
14270,-6.740631489359108,325.5,2013,3,-6.740631489359108;325.5
14271,-6.740631489359108,325.5,2013,4,-6.740631489359108;325.5
14272,-6.740631489359108,325.5,2013,5,-6.740631489359108;325.5
14273,-6.740631489359108,325.5,2013,6,-6.740631489359108;325.5
14274,-6.740631489359108,325.5,2013,7,-6.740631489359108;325.5
14275,-6.740631489359108,325.5,2013,8,-6.740631489359108;325.5
14276,-6.740631489359108,325.5,2013,9,-6.740631489359108;325.5
14277,-6.740631489359108,325.5,2013,10,-6.740631489359108;325.5
14278,-6.740631489359108,325.5,2013,11,-6.740631489359108;325.5
14279,-6.740631489359108,325.5,2013,12,-6.740631489359108;325.5
14280,-6.740631489359108,325.5,2014,1,-6.740631489359108;325.5
14281,-6.740631489359108,325.5,2014,2,-6.740631489359108;325.5
14282,-6.740631489359108,325.5,2014,3,-6.740631489359108;325.5
14283,-6.740631489359108,325.5,2014,4,-6.740631489359108;325.5
14284,-6.740631489359108,325.5,2014,5,-6.740631489359108;325.5
14285,-6.740631489359108,325.5,2014,6,-6.740631489359108;325.5
14286,-6.740631489359108,325.5,2014,7,-6.740631489359108;325.5
14287,-6.740631489359108,325.5,2014,8,-6.740631489359108;325.5
14288,-6.740631489359108,325.5,2014,9,-6.740631489359108;325.5
14289,-6.740631489359108,325.5,2014,10,-6.740631489359108;325.5
14290,-6.740631489359108,325.5,2014,11,-6.740631489359108;325.5
14291,-6.740631489359108,325.5,2014,12,-6.740631489359108;325.5
14292,-6.740631489359108,325.5,2015,1,-6.740631489359108;325.5
14293,-6.740631489359108,325.5,2015,2,-6.740631489359108;325.5
14294,-6.740631489359108,325.5,2015,3,-6.740631489359108;325.5
14295,-6.740631489359108,325.5,2015,4,-6.740631489359108;325.5
14296,-6.740631489359108,325.5,2015,5,-6.740631489359108;325.5
14297,-6.740631489359108,325.5,2015,6,-6.740631489359108;325.5
14298,-6.740631489359108,325.5,2015,7,-6.740631489359108;325.5
14299,-6.740631489359108,325.5,2015,8,-6.740631489359108;325.5
14300,-6.740631489359108,325.5,2015,9,-6.740631489359108;325.5
14301,-6.740631489359108,325.5,2015,10,-6.740631489359108;325.5
14302,-6.740631489359108,325.5,2015,11,-6.740631489359108;325.5
14303,-6.740631489359108,325.5,2015,12,-6.740631489359108;325.5
14304,-6.740631489359108,325.5,2016,1,-6.740631489359108;325.5
14305,-6.740631489359108,325.5,2016,2,-6.740631489359108;325.5
14306,-6.740631489359108,325.5,2016,3,-6.740631489359108;325.5
14307,-6.740631489359108,325.5,2016,4,-6.740631489359108;325.5
14308,-6.740631489359108,325.5,2016,5,-6.740631489359108;325.5
14309,-6.740631489359108,325.5,2016,6,-6.740631489359108;325.5
14310,-6.740631489359108,325.5,2016,7,-6.740631489359108;325.5
14311,-6.740631489359108,325.5,2016,8,-6.740631489359108;325.5
14312,-6.740631489359108,325.5,2016,9,-6.740631489359108;325.5
14313,-6.740631489359108,325.5,2016,10,-6.740631489359108;325.5
14314,-6.740631489359108,325.5,2016,11,-6.740631489359108;325.5
14315,-6.740631489359108,325.5,2016,12,-6.740631489359108;325.5
14316,-6.740631489359108,325.5,2017,1,-6.740631489359108;325.5
14317,-6.740631489359108,325.5,2017,2,-6.740631489359108;325.5
14318,-6.740631489359108,325.5,2017,3,-6.740631489359108;325.5
14319,-6.740631489359108,325.5,2017,4,-6.740631489359108;325.5
14320,-6.740631489359108,325.5,2017,5,-6.740631489359108;325.5
14321,-6.740631489359108,325.5,2017,6,-6.740631489359108;325.5
14322,-6.740631489359108,325.5,2017,7,-6.740631489359108;325.5
14323,-6.740631489359108,325.5,2017,8,-6.740631489359108;325.5
14324,-6.740631489359108,325.5,2017,9,-6.740631489359108;325.5
14325,-6.740631489359108,325.5,2017,10,-6.740631489359108;325.5
14326,-6.740631489359108,325.5,2017,11,-6.740631489359108;325.5
14327,-6.740631489359108,325.5,2017,12,-6.740631489359108;325.5
14328,-6.740631489359108,325.5,2018,1,-6.740631489359108;325.5
14329,-6.740631489359108,325.5,2018,2,-6.740631489359108;325.5
14330,-6.740631489359108,325.5,2018,3,-6.740631489359108;325.5
14331,-6.740631489359108,325.5,2018,4,-6.740631489359108;325.5
14332,-6.740631489359108,325.5,2018,5,-6.740631489359108;325.5
14333,-6.740631489359108,325.5,2018,6,-6.740631489359108;325.5
14334,-6.740631489359108,325.5,2018,7,-6.740631489359108;325.5
