,lat,lon,ano,mes,pr
1122,-8.238549579800534,321.0,2087,7,5.360831388388e-05
1123,-8.238549579800534,321.0,2087,8,8.3312901202e-06
1124,-8.238549579800534,321.0,2087,9,1.0207944316166e-05
1125,-8.238549579800534,321.0,2087,10,5.391125622662e-06
1126,-8.238549579800534,321.0,2087,11,0.0001342606892766
1127,-8.238549579800534,321.0,2087,12,0.0033351944310561258
1128,-8.238549579800534,321.0,2088,1,0.0016594109678
1129,-8.238549579800534,321.0,2088,2,0.00455601697986
1130,-8.238549579800534,321.0,2088,3,0.0058985497535
1131,-8.238549579800534,321.0,2088,4,0.00401301372748
1132,-8.238549579800534,321.0,2088,5,0.00070845070350504
1133,-8.238549579800534,321.0,2088,6,4.912357291712e-05
1134,-8.238549579800534,321.0,2088,7,4.43945499495e-05
1135,-8.238549579800534,321.0,2088,8,8.69652243545e-06
1136,-8.238549579800534,321.0,2088,9,8.638177623999999e-06
1137,-8.238549579800534,321.0,2088,10,5.31698171637e-06
1138,-8.238549579800534,321.0,2088,11,5.59235530176e-05
1139,-8.238549579800534,321.0,2088,12,0.001888408399993
1140,-8.238549579800534,321.0,2089,1,0.000624262250548
1141,-8.238549579800534,321.0,2089,2,0.0022414720617676
1142,-8.238549579800534,321.0,2089,3,0.0034542449144
1143,-8.238549579800534,321.0,2089,4,0.00257292841251
1144,-8.238549579800534,321.0,2089,5,0.000409057579403
1145,-8.238549579800534,321.0,2089,6,3.922417747e-05
1146,-8.238549579800534,321.0,2089,7,4.2062503161e-05
1147,-8.238549579800534,321.0,2089,8,3.63259065837e-05
1148,-8.238549579800534,321.0,2089,9,3.93302672653e-06
1149,-8.238549579800534,321.0,2089,10,1.8240710344700002e-06
1150,-8.238549579800534,321.0,2089,11,0.00018720265203799998
1151,-8.238549579800534,321.0,2089,12,0.00163534208125245
1152,-8.238549579800534,321.0,2090,1,0.002838195621676
1153,-8.238549579800534,321.0,2090,2,0.00347053162337
1154,-8.238549579800534,321.0,2090,3,0.006283140391
1155,-8.238549579800534,321.0,2090,4,0.0046728055983
1156,-8.238549579800534,321.0,2090,5,0.00038012723833
1157,-8.238549579800534,321.0,2090,6,0.00024310070712006002
1158,-8.238549579800534,321.0,2090,7,3.76078804821545e-05
1159,-8.238549579800534,321.0,2090,8,4.6979823993209e-05
1160,-8.238549579800534,321.0,2090,9,1.07964864511e-05
1161,-8.238549579800534,321.0,2090,10,1.8103769484617e-05
1162,-8.238549579800534,321.0,2090,11,4.728087584e-06
1163,-8.238549579800534,321.0,2090,12,0.0008273896058
1164,-8.238549579800534,321.0,2091,1,0.0004076887180702987
1165,-8.238549579800534,321.0,2091,2,0.00329875968776
1166,-8.238549579800534,321.0,2091,3,0.00322264423880307
1167,-8.238549579800534,321.0,2091,4,0.0029991138035
1168,-8.238549579800534,321.0,2091,5,0.00016231532596651044
1169,-8.238549579800534,321.0,2091,6,1.31371100046702e-05
1170,-8.238549579800534,321.0,2091,7,0.0001038217470385
1171,-8.238549579800534,321.0,2091,8,5.224968341154e-05
1172,-8.238549579800534,321.0,2091,9,8.18042013036e-06
1173,-8.238549579800534,321.0,2091,10,7.37980057347e-06
1174,-8.238549579800534,321.0,2091,11,6.25065177143e-06
1175,-8.238549579800534,321.0,2091,12,0.000445967132457
1176,-8.238549579800534,321.0,2092,1,0.001895998581078
1177,-8.238549579800534,321.0,2092,2,0.00283921932972
1178,-8.238549579800534,321.0,2092,3,0.0043413627786
1179,-8.238549579800534,321.0,2092,4,0.0038274500222
1180,-8.238549579800534,321.0,2092,5,0.000520445148304
1181,-8.238549579800534,321.0,2092,6,4.12948394191e-05
1182,-8.238549579800534,321.0,2092,7,1.3228087315127e-05
1183,-8.238549579800534,321.0,2092,8,7.5117209969941e-05
1184,-8.238549579800534,321.0,2092,9,1.26841651448e-05
1185,-8.238549579800534,321.0,2092,10,7.3401608005e-06
1186,-8.238549579800534,321.0,2092,11,0.0002686720502787
1187,-8.238549579800534,321.0,2092,12,0.0006843252529302001
1188,-8.238549579800534,321.0,2093,1,0.0017595594203228
1189,-8.238549579800534,321.0,2093,2,0.0051086590486999995
1190,-8.238549579800534,321.0,2093,3,0.0054638963459
1191,-8.238549579800534,321.0,2093,4,0.00205714999402
1192,-8.238549579800534,321.0,2093,5,4.9609675104435e-05
1193,-8.238549579800534,321.0,2093,6,0.0001744292503909
1194,-8.238549579800534,321.0,2093,7,4.578790565891046e-05
1195,-8.238549579800534,321.0,2093,8,5.596321843176e-05
1196,-8.238549579800534,321.0,2093,9,1.404802332402e-05
1197,-8.238549579800534,321.0,2093,10,5.01363326801e-06
1198,-8.238549579800534,321.0,2093,11,7.768816757078207e-06
1199,-8.238549579800534,321.0,2093,12,0.003637480606644281
1200,-8.238549579800534,321.0,2094,1,0.003574679152227
1201,-8.238549579800534,321.0,2094,2,0.004749165595025
1202,-8.238549579800534,321.0,2094,3,0.007360984034
1203,-8.238549579800534,321.0,2094,4,0.0026923069125
1204,-8.238549579800534,321.0,2094,5,0.001380332727323
1205,-8.238549579800534,321.0,2094,6,0.00015584557772018
1206,-8.238549579800534,321.0,2094,7,6.80524676394046e-05
1207,-8.238549579800534,321.0,2094,8,4.8921263872856e-05
1208,-8.238549579800534,321.0,2094,9,4.88542502139e-06
1209,-8.238549579800534,321.0,2094,10,4.2628531749999995e-06
1210,-8.238549579800534,321.0,2094,11,3.48815062716e-05
1211,-8.238549579800534,321.0,2094,12,0.0028429721749296828
1212,-8.238549579800534,321.0,2095,1,0.0042213682885
1213,-8.238549579800534,321.0,2095,2,0.00388660630979
1214,-8.238549579800534,321.0,2095,3,0.002905168867
1215,-8.238549579800534,321.0,2095,4,0.0043038809306
1216,-8.238549579800534,321.0,2095,5,0.00087900520269
1217,-8.238549579800534,321.0,2095,6,0.000115122603713804
1218,-8.238549579800534,321.0,2095,7,7.5359530234928e-05
1219,-8.238549579800534,321.0,2095,8,4.8842663359e-05
1220,-8.238549579800534,321.0,2095,9,6.6290677471000005e-06
1221,-8.238549579800534,321.0,2095,10,1.427156911947e-06
1222,-8.238549579800534,321.0,2095,11,1.9744947632199998e-05
1223,-8.238549579800534,321.0,2095,12,0.00064458602681956
1224,-8.238549579800534,321.0,2096,1,0.0018207062294089999
1225,-8.238549579800534,321.0,2096,2,0.0037700188806
1226,-8.238549579800534,321.0,2096,3,0.0034934971802000002
1227,-8.238549579800534,321.0,2096,4,0.0033958187963
1228,-8.238549579800534,321.0,2096,5,0.00027743568437
1229,-8.238549579800534,321.0,2096,6,5.0997413332964e-05
1230,-8.238549579800534,321.0,2096,7,9.30159149083e-05
1231,-8.238549579800534,321.0,2096,8,8.1865987907e-05
1232,-8.238549579800534,321.0,2096,9,1.4322966647400002e-06
1233,-8.238549579800534,321.0,2096,10,0.0001547744496361
1234,-8.238549579800534,321.0,2096,11,0.0001973114098539
1235,-8.238549579800534,321.0,2096,12,0.001795882671294703
1236,-8.238549579800534,321.0,2097,1,0.00444040553028
1237,-8.238549579800534,321.0,2097,2,0.00397126466189
1238,-8.238549579800534,321.0,2097,3,0.005377471142636
1239,-8.238549579800534,321.0,2097,4,0.0043609191435999995
1240,-8.238549579800534,321.0,2097,5,0.000442287113874
1241,-8.238549579800534,321.0,2097,6,0.000196647270366616
1242,-8.238549579800534,321.0,2097,7,5.56754081472754e-05
1243,-8.238549579800534,321.0,2097,8,1.90637824858e-05
1244,-8.238549579800534,321.0,2097,9,8.817601451058e-06
1245,-8.238549579800534,321.0,2097,10,4.3365503020300003e-05
1246,-8.238549579800534,321.0,2097,11,0.000331323761958
1247,-8.238549579800534,321.0,2097,12,0.0023453584249122
1248,-8.238549579800534,321.0,2098,1,0.0031765016348999997
1249,-8.238549579800534,321.0,2098,2,0.005302296487
1250,-8.238549579800534,321.0,2098,3,0.006153035377426
1251,-8.238549579800534,321.0,2098,4,0.00386995691744
1252,-8.238549579800534,321.0,2098,5,0.0006997112045
1253,-8.238549579800534,321.0,2098,6,0.00021670326568769998
1254,-8.238549579800534,321.0,2098,7,4.047091773948e-05
1255,-8.238549579800534,321.0,2098,8,0.0001015819061483036
1256,-8.238549579800534,321.0,2098,9,1.06676443237e-05
1257,-8.238549579800534,321.0,2098,10,1.3540549133000001e-06
1258,-8.238549579800534,321.0,2098,11,0.0002766943485993
1259,-8.238549579800534,321.0,2098,12,0.00248287677063
1260,-8.238549579800534,321.0,2099,1,0.00485605536721
1261,-8.238549579800534,321.0,2099,2,0.003726951627
1262,-8.238549579800534,321.0,2099,3,0.006230062518
1263,-8.238549579800534,321.0,2099,4,0.0026243172651
1264,-8.238549579800534,321.0,2099,5,0.0015489423786132501
1265,-8.238549579800534,321.0,2099,6,0.000144753521197
1266,-8.238549579800534,321.0,2099,7,0.000105820186969
1267,-8.238549579800534,321.0,2099,8,2.28928285722533e-05
1268,-8.238549579800534,321.0,2099,9,3.8154043383150006e-05
1269,-8.238549579800534,321.0,2099,10,9.313529722e-07
1270,-8.238549579800534,321.0,2099,11,3.9062300601e-06
1271,-8.238549579800534,321.0,2099,12,0.00011207855683069999
1272,-8.238549579800534,321.0,2100,1,0.00286749742666
1273,-8.238549579800534,321.0,2100,2,0.0050523310123
1274,-8.238549579800534,321.0,2100,3,0.006407012262
1275,-8.238549579800534,321.0,2100,4,0.00304193173058
1276,-8.238549579800534,321.0,2100,5,0.001922190760786
1277,-8.238549579800534,321.0,2100,6,5.598350077e-05
1278,-8.238549579800534,321.0,2100,7,3.24854083124612e-05
1279,-8.238549579800534,321.0,2100,8,3.54129948835e-05
1280,-8.238549579800534,321.0,2100,9,8.13995289259e-06
1281,-8.238549579800534,321.0,2100,10,3.8384962907e-06
1282,-8.238549579800534,321.0,2100,11,3.7169311867e-05
1283,-8.238549579800534,321.0,2100,12,0.0004607996101480836
1284,-8.238549579800534,321.5,1994,1,0.0011379098257132
1285,-8.238549579800534,321.5,1994,2,0.00178701489254043
1286,-8.238549579800534,321.5,1994,3,0.0046021642505
1287,-8.238549579800534,321.5,1994,4,0.002361304139148
1288,-8.238549579800534,321.5,1994,5,0.00033842474128
1289,-8.238549579800534,321.5,1994,6,0.00037840348779999997
1290,-8.238549579800534,321.5,1994,7,0.00024913670615
1291,-8.238549579800534,321.5,1994,8,0.000170686701363
1292,-8.238549579800534,321.5,1994,9,6.64265373961115e-06
1293,-8.238549579800534,321.5,1994,10,8.38720554271432e-06
1294,-8.238549579800534,321.5,1994,11,2.13098994236817e-05
1295,-8.238549579800534,321.5,1994,12,0.0013352125563277
1296,-8.238549579800534,321.5,1995,1,0.001920723036057
1297,-8.238549579800534,321.5,1995,2,0.000889479446205
1298,-8.238549579800534,321.5,1995,3,0.002744497309006
1299,-8.238549579800534,321.5,1995,4,0.0022673251096000002
1300,-8.238549579800534,321.5,1995,5,0.000432142081542874
1301,-8.238549579800534,321.5,1995,6,0.0002689153591
1302,-8.238549579800534,321.5,1995,7,0.0001163205533247
1303,-8.238549579800534,321.5,1995,8,1.6708654142773548e-05
1304,-8.238549579800534,321.5,1995,9,1.2969278183524e-05
1305,-8.238549579800534,321.5,1995,10,0.000387987190011082
1306,-8.238549579800534,321.5,1995,11,0.0001467689854123758
1307,-8.238549579800534,321.5,1995,12,0.0014538387483851
1308,-8.238549579800534,321.5,1996,1,0.00149812285351
1309,-8.238549579800534,321.5,1996,2,0.0038497027275
1310,-8.238549579800534,321.5,1996,3,0.0046652731295
1311,-8.238549579800534,321.5,1996,4,0.002150005952
1312,-8.238549579800534,321.5,1996,5,0.0011401221643
1313,-8.238549579800534,321.5,1996,6,0.000326149193776
1314,-8.238549579800534,321.5,1996,7,8.65653810175e-05
1315,-8.238549579800534,321.5,1996,8,4.5886872603086e-05
1316,-8.238549579800534,321.5,1996,9,3.98593834754107e-05
1317,-8.238549579800534,321.5,1996,10,0.0002586382071623235
1318,-8.238549579800534,321.5,1996,11,0.0004973296322103047
1319,-8.238549579800534,321.5,1996,12,0.002161712227234
1320,-8.238549579800534,321.5,1997,1,0.00157893430449
1321,-8.238549579800534,321.5,1997,2,0.00478465144075
1322,-8.238549579800534,321.5,1997,3,0.0042820549067
1323,-8.238549579800534,321.5,1997,4,0.0031704177813
1324,-8.238549579800534,321.5,1997,5,0.0012606917086
1325,-8.238549579800534,321.5,1997,6,0.00057316608908149
1326,-8.238549579800534,321.5,1997,7,0.00014048226478
1327,-8.238549579800534,321.5,1997,8,3.064817186896e-05
1328,-8.238549579800534,321.5,1997,9,2.4123713152381298e-05
1329,-8.238549579800534,321.5,1997,10,7.004590213197e-06
1330,-8.238549579800534,321.5,1997,11,1.263048061985033e-05
1331,-8.238549579800534,321.5,1997,12,0.0008783369479285
1332,-8.238549579800534,321.5,1998,1,0.002450345318322
1333,-8.238549579800534,321.5,1998,2,0.00292443216241
1334,-8.238549579800534,321.5,1998,3,0.0047953366622623
1335,-8.238549579800534,321.5,1998,4,0.002252655877666
1336,-8.238549579800534,321.5,1998,5,0.0005393748292209999
1337,-8.238549579800534,321.5,1998,6,0.00024284914142
1338,-8.238549579800534,321.5,1998,7,8.47379404542e-05
1339,-8.238549579800534,321.5,1998,8,0.00011021500650653
1340,-8.238549579800534,321.5,1998,9,3.1037675643978e-05
1341,-8.238549579800534,321.5,1998,10,0.00011922074261144899
1342,-8.238549579800534,321.5,1998,11,4.56997592255e-05
1343,-8.238549579800534,321.5,1998,12,0.0015941757326866
1344,-8.238549579800534,321.5,1999,1,0.0023710529967
1345,-8.238549579800534,321.5,1999,2,0.0023547002985
1346,-8.238549579800534,321.5,1999,3,0.003644723202996
1347,-8.238549579800534,321.5,1999,4,0.0015207578352
1348,-8.238549579800534,321.5,1999,5,0.0013799401358409
1349,-8.238549579800534,321.5,1999,6,0.00036849838489
1350,-8.238549579800534,321.5,1999,7,0.00021129149379499
1351,-8.238549579800534,321.5,1999,8,3.658255456056e-05
1352,-8.238549579800534,321.5,1999,9,4.5014145208639295e-05
1353,-8.238549579800534,321.5,1999,10,9.729414707904631e-05
1354,-8.238549579800534,321.5,1999,11,0.0008073481670205337
1355,-8.238549579800534,321.5,1999,12,0.00026448428848203
1356,-8.238549579800534,321.5,2000,1,0.0021832125035541002
1357,-8.238549579800534,321.5,2000,2,0.0040762068748
1358,-8.238549579800534,321.5,2000,3,0.0041851989704
1359,-8.238549579800534,321.5,2000,4,0.00342131947271
1360,-8.238549579800534,321.5,2000,5,0.0017983274066
1361,-8.238549579800534,321.5,2000,6,0.00044405100828
1362,-8.238549579800534,321.5,2000,7,0.00012020884943983015
1363,-8.238549579800534,321.5,2000,8,8.1998162901e-05
1364,-8.238549579800534,321.5,2000,9,4.9919853264609e-05
1365,-8.238549579800534,321.5,2000,10,2.691102947897e-05
1366,-8.238549579800534,321.5,2000,11,5.437931220483e-05
1367,-8.238549579800534,321.5,2000,12,0.00066861357103236
1368,-8.238549579800534,321.5,2001,1,0.002068087523847036
1369,-8.238549579800534,321.5,2001,2,0.0028081826124200003
1370,-8.238549579800534,321.5,2001,3,0.00375274072385
1371,-8.238549579800534,321.5,2001,4,0.0019814770345
1372,-8.238549579800534,321.5,2001,5,0.00099235455014
1373,-8.238549579800534,321.5,2001,6,9.24606016926e-05
1374,-8.238549579800534,321.5,2001,7,8.3216257199e-05
1375,-8.238549579800534,321.5,2001,8,7.496602431576e-05
1376,-8.238549579800534,321.5,2001,9,4.58279820631652e-06
1377,-8.238549579800534,321.5,2001,10,1.154528948757e-05
1378,-8.238549579800534,321.5,2001,11,3.5133954366336485e-06
1379,-8.238549579800534,321.5,2001,12,0.00017853407632548407
1380,-8.238549579800534,321.5,2002,1,0.0027247330797
1381,-8.238549579800534,321.5,2002,2,0.0042849732090000005
1382,-8.238549579800534,321.5,2002,3,0.0042552423082000005
1383,-8.238549579800534,321.5,2002,4,0.0036629640595
1384,-8.238549579800534,321.5,2002,5,0.0011992639114505
1385,-8.238549579800534,321.5,2002,6,0.000224215190256
1386,-8.238549579800534,321.5,2002,7,0.000109763678130612
1387,-8.238549579800534,321.5,2002,8,0.00016924678660668
1388,-8.238549579800534,321.5,2002,9,1.62980619669045e-05
1389,-8.238549579800534,321.5,2002,10,7.330136844326e-05
1390,-8.238549579800534,321.5,2002,11,4.3036608993472966e-05
1391,-8.238549579800534,321.5,2002,12,0.0014821414611913151
1392,-8.238549579800534,321.5,2003,1,0.001752808122684
1393,-8.238549579800534,321.5,2003,2,0.0011706398471850296
1394,-8.238549579800534,321.5,2003,3,0.00232665821037
1395,-8.238549579800534,321.5,2003,4,0.0022603327713
1396,-8.238549579800534,321.5,2003,5,0.0012949533324975
1397,-8.238549579800534,321.5,2003,6,0.0002114603668
1398,-8.238549579800534,321.5,2003,7,0.0001845486790306
1399,-8.238549579800534,321.5,2003,8,3.791512626381e-05
1400,-8.238549579800534,321.5,2003,9,3.1577827118155704e-05
1401,-8.238549579800534,321.5,2003,10,4.4593740870995505e-05
1402,-8.238549579800534,321.5,2003,11,0.0014438833588345
1403,-8.238549579800534,321.5,2003,12,0.001527968587277
1404,-8.238549579800534,321.5,2004,1,0.002134788455
1405,-8.238549579800534,321.5,2004,2,0.006461874612
1406,-8.238549579800534,321.5,2004,3,0.00534089062
1407,-8.238549579800534,321.5,2004,4,0.001511663051424
1408,-8.238549579800534,321.5,2004,5,0.001259149537
1409,-8.238549579800534,321.5,2004,6,0.00018511621757
1410,-8.238549579800534,321.5,2004,7,0.00015199896178916
1411,-8.238549579800534,321.5,2004,8,4.041384061924e-05
1412,-8.238549579800534,321.5,2004,9,6.9351946379223e-06
1413,-8.238549579800534,321.5,2004,10,0.00043872764825804997
1414,-8.238549579800534,321.5,2004,11,0.0001061744028973625
1415,-8.238549579800534,321.5,2004,12,0.0009490390426315
1416,-8.238549579800534,321.5,2005,1,0.0006572933445219
1417,-8.238549579800534,321.5,2005,2,0.00304742249624
1418,-8.238549579800534,321.5,2005,3,0.004892618942
1419,-8.238549579800534,321.5,2005,4,0.0023885091519
1420,-8.238549579800534,321.5,2005,5,0.0002016052049417
1421,-8.238549579800534,321.5,2005,6,0.0002025659785046
1422,-8.238549579800534,321.5,2005,7,9.044692643676e-05
1423,-8.238549579800534,321.5,2005,8,4.3579262891705696e-05
1424,-8.238549579800534,321.5,2005,9,2.7822669399105366e-05
1425,-8.238549579800534,321.5,2005,10,1.955155500260491e-05
1426,-8.238549579800534,321.5,2005,11,0.0012308426830935249
1427,-8.238549579800534,321.5,2005,12,0.00136196569713
1428,-8.238549579800534,321.5,2006,1,0.0024800501076633003
1429,-8.238549579800534,321.5,2006,2,0.0035616432278000004
1430,-8.238549579800534,321.5,2006,3,0.0036310735798
1431,-8.238549579800534,321.5,2006,4,0.0035030400884000002
1432,-8.238549579800534,321.5,2006,5,0.00095674976075
1433,-8.238549579800534,321.5,2006,6,0.000353266860276
1434,-8.238549579800534,321.5,2006,7,8.613706694145e-05
1435,-8.238549579800534,321.5,2006,8,1.946622850178e-05
1436,-8.238549579800534,321.5,2006,9,2.3779727508193608e-05
